Device Time, G(x), G(y), G(z), G(calibrated), Acceleration Sensor(Total)(g),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Ambient air temp(°F),Engine Coolant Temperature(°F),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°F),Engine RPM(rpm),Fuel Level (From Engine ECU)(%),Fuel pressure(psi),Mass Air Flow Rate(g/s),Positive Kinetic Energy (PKE)(km/hr²),Timing Advance(°),Voltage (Control Module)(V),Voltage (OBD Adapter)(V)
19-Jan-2023 13:32:01.602,-0.84825563,2.64167619,9.75194836,0.05253297,0.01,-,-,-,-,111.2,-,-,-,950.5,-,-,5.36999989,-,-,-,-
19-Jan-2023 13:32:02.601,-1.43449712,1.94536483,8.87677383,-0.04318517,0.03,-,-,-,-,111.2,-,-,-,947.75,-,-,5.36999989,-,-,-,-
19-Jan-2023 13:32:03.602,-0.58145589,2.60638213,9.69571781,0.04415303,0,-,-,-,-,111.2,46.66666794,-,-,1075.25,-,37.4197364,5.48000002,-,-,-,-
19-Jan-2023 13:32:04.601,-0.83030945,2.27258325,9.71785069,0.03984839,0,-,-,-,-,111.2,46.66666794,-,-,1075.25,-,37.4197364,5.48000002,-,23,-,-
19-Jan-2023 13:32:05.601,-0.71605217,2.52622247,9.92901802,0.06592578,0.06,-,-,-,-,111.2,46.66666794,-,-,1075.25,-,37.4197364,5.48000002,-,23,-,-
19-Jan-2023 13:32:06.601,-0.87038922,2.14875484,9.58804035,0.02453941,-0.02,-,-,-,-,111.2,46.66666794,-,-,1075.25,-,37.4197364,5.48000002,-,23,-,14.5
19-Jan-2023 13:32:07.601,-0.87637126,2.00578356,9.92841911,0.0553754,-0.03,-,-,-,-,111.2,46.66666794,-,-,1075.25,-,37.4197364,5.48000002,-,23,-,14.5
19-Jan-2023 13:32:08.601,-0.80159557,1.95433784,9.80698395,0.04161924,0.02,-,-,-,-,111.2,45.49019623,-,-,1099,-,45.25177426,5.59000015,-,21.5,-,14.5
19-Jan-2023 13:32:09.600,-0.35533416,2.68055964,9.68016434,0.04353958,0,-,-,-,-,111.2,45.49019623,-,-,1099,-,45.25177426,5.59000015,-,21.5,-,14.5
19-Jan-2023 13:32:10.601,-0.62213391,2.3425734,9.76750183,0.04486507,0.02,-,-,-,-,111.2,45.49019623,-,-,1099,-,45.25177426,5.59000015,-,21.5,-,14.60000038
19-Jan-2023 13:32:11.601,-0.59461641,2.78883481,9.49053288,0.02915913,0,-,-,-,-,111.2,45.49019623,-,-,1099,-,45.25177426,5.59000015,-,21.5,-,14.60000038
19-Jan-2023 13:32:12.601,-0.44805604,2.79661155,9.63230801,0.04245323,0,-,-,-,-,111.2,45.49019623,-,-,966.25,-,40.4655289,5.48000002,-,21.5,-,14.60000038
19-Jan-2023 13:32:13.600,-0.39481574,2.68055964,9.29791069,0.00622207,0.05,-,-,-,-,111.2,47.45098114,-,-,966.25,-,40.4655289,5.48000002,-,27,-,14.60000038
19-Jan-2023 13:32:14.600,-0.51505506,2.59860539,9.50907707,0.02523845,0,-,-,-,-,111.2,47.45098114,-,-,966.25,-,40.4655289,5.48000002,-,27,-,14.69999981
19-Jan-2023 13:32:15.601,0.36849469,3.09152675,9.20518875,0.00956565,0,-,-,-,-,111.2,47.45098114,-,-,966.25,-,40.4655289,5.48000002,-,27,-,14.69999981
19-Jan-2023 13:32:16.601,-0.82013994,1.79282236,10.57268715,0.11532325,0.09,-,-,-,-,111.2,47.45098114,-,-,966.25,-,40.4655289,5.48000002,-,27,-,14.69999981
19-Jan-2023 13:32:17.601,-0.87457669,1.71146643,8.5334034,-0.08934158,-0.1,-,-,-,-,111.2,47.45098114,-,-,1011.25,-,40.4655289,5.42000008,-,24,-,14.69999981
19-Jan-2023 13:32:18.601,-0.80877405,2.04287243,9.54137993,0.01707196,0.04,-,-,-,-,111.2,47.45098114,-,-,1011.25,-,35.67928355,5.63999987,-,24,-,14.5
19-Jan-2023 13:32:19.601,-0.27278179,1.82213449,9.10528851,-0.03402495,0,-,-,-,-,111.2,45.49019623,-,-,1088,-,35.67928355,5.63999987,-,19.5,-,14.89999962
19-Jan-2023 13:32:20.602,-0.52223355,1.61216426,9.42114067,-0.00522637,-0.03,-,-,-,-,111.2,47.05882263,-,-,1013,-,40.03041569,5.48000002,-,19.5,-,14.89999962
19-Jan-2023 13:32:21.601,-0.66101724,1.98305178,9.19322491,-0.01995265,0.06,-,-,-,-,111.2,47.05882263,-,-,881.5,-,40.4655289,5.42000008,-,25.5,-,14.69999981
19-Jan-2023 13:32:22.601,-0.75972116,1.84965193,9.76690388,0.03525823,0.07,-,-,-,-,111.2,48.23529434,-,-,1085.75,-,37.85484962,5.63999987,-,21.5,-,14.69999981
19-Jan-2023 13:32:23.601,-0.7076773,1.628914,9.45882797,0.00005144,0.11,-,-,-,-,113,46.27450943,-,-,1054.5,-,41.33575533,5.63999987,-,24,-,14.60000038
19-Jan-2023 13:32:24.600,-0.40438703,1.63190508,9.89970589,0.04259378,0.06,-,-,-,-,113,47.84313583,-,-,1082,-,39.59530247,5.59000015,-,22,-,14.69999981
19-Jan-2023 13:32:25.601,-0.33858439,2.12602282,9.64128017,0.0260039,0,-,-,-,-,113,46.27450943,-,-,1110.75,-,36.11439676,5.59000015,-,21,-,14.69999981
19-Jan-2023 13:32:26.600,-0.22432712,2.26660132,10.2783699,0.09216112,0.12,-,-,-,-,113,44.31372452,-,-,1110.75,-,36.11439676,5.59000015,-,17.5,-,14.60000038
19-Jan-2023 13:32:27.601,-0.16331014,1.77427804,10.05763149,0.06020683,0.04,-,-,-,-,113,45.88235474,-,-,1103.5,-,39.59530247,5.48000002,-,26,-,14.60000038
19-Jan-2023 13:32:28.600,-0.51086766,1.83649135,9.9140625,0.04811901,0.02,-,-,-,-,113,46.27450943,-,-,1009,-,36.54950998,5.36999989,-,23,-,14.69999981
19-Jan-2023 13:32:29.601,-0.22372891,1.94117737,9.8321085,0.04085511,0.02,-,-,-,-,113,45.88235474,-,-,1016.25,-,44.38154783,5.26000023,-,23,-,14.69999981
19-Jan-2023 13:32:30.601,-0.51864433,1.59601271,10.34596729,0.08741862,0.06,-,-,-,-,113,45.88235474,-,-,1016.25,-,39.59530247,5.42000008,-,23,-,14.89999962
19-Jan-2023 13:32:31.600,-0.30329028,1.82273269,9.46421146,0.00196695,0.01,-,-,-,-,113,45.88235474,-,-,1038.25,-,39.59530247,5.42000008,-,22,-,14.60000038
19-Jan-2023 13:32:32.600,-0.65024954,1.75872469,9.86022377,0.04213244,-0.02,-,-,-,-,113,47.05882263,-,-,935,-,41.33575533,5.26000023,-,27,-,14.60000038
19-Jan-2023 13:32:33.601,-0.09750752,2.14636183,10.21795082,0.08336312,0.02,-,-,-,-,113,45.49019623,-,-,1056.5,-,37.85484962,5.36999989,-,27,-,14.69999981
19-Jan-2023 13:32:34.600,-0.59700924,2.04825616,8.30429077,-0.10699666,0.07,-,-,-,-,113,45.88235474,-,-,1080.75,-,37.85484962,5.30999994,-,27,-,15
19-Jan-2023 13:32:35.601,-0.64008003,1.69591308,9.63230801,0.01812196,0.13,-,-,-,-,113,45.49019623,-,-,1027.75,-,35.24417033,5.36999989,-,19,-,14.89999962
19-Jan-2023 13:32:36.602,-0.57248282,1.98364997,8.74636459,-0.06492054,-0.01,-,-,-,-,113,45.49019623,-,-,1042.75,-,40.90064212,5.36999989,-,23.5,-,15
19-Jan-2023 13:32:37.600,-0.21714866,1.99381948,9.80638504,0.03932399,-0.03,-,-,-,-,113,46.27450943,-,-,1040,-,37.4197364,5.30999994,-,26.5,-,14.89999962
19-Jan-2023 13:32:38.601,-0.14656039,2.50588346,9.2620182,-0.00280023,0.1,-,-,-,-,113,45.88235474,-,-,1040,-,37.4197364,5.30999994,-,22.5,-,14.69999981
19-Jan-2023 13:32:39.601,-0.12263216,2.3216362,9.64427185,0.03026754,0.03,-,-,-,-,113,45.88235474,-,-,969.25,-,39.16018926,5.26000023,-,19,-,14.69999981
19-Jan-2023 13:32:40.600,-0.2219343,1.77966189,10.8550396,0.14052862,0.11,-,-,-,-,113,45.09803772,-,-,1047,-,42.20598176,5.36999989,-,19.5,-,14.69999981
19-Jan-2023 13:32:41.601,-0.11784652,1.95613253,10.25264645,0.08304197,0.11,-,-,-,-,113,47.05882263,-,-,969,-,37.85484962,5.26000023,-,19.5,-,14.69999981
19-Jan-2023 13:32:42.600,-0.90269232,1.81615233,9.95773125,0.05489892,0.03,-,-,-,-,113,47.05882263,-,-,870.5,-,41.33575533,5.26000023,-,26,-,14.69999981
19-Jan-2023 13:32:43.600,-0.31824541,1.90229404,10.01336479,0.05849284,0.03,-,-,-,-,113,49.01960754,-,-,984,-,38.72507605,5.48000002,-,23,-,14.69999981
19-Jan-2023 13:32:44.601,-0.69032931,1.81734884,9.3308115,-0.00942224,-0.02,-,-,-,-,113,45.49019623,-,-,984,-,42.20598176,5.36999989,-,22,-,14.60000038
19-Jan-2023 13:32:45.600,-0.38524446,2.24267292,10.26760197,0.09104186,0.02,-,-,-,-,113,46.27450943,-,-,1078.75,-,36.11439676,5.36999989,-,19.5,-,14.5
19-Jan-2023 13:32:46.600,-0.48574299,1.77308154,9.83629608,0.03904301,-0.01,-,-,-,-,113,43.92156982,-,-,1119.75,-,36.11439676,5.48000002,-,19.5,-,14.5
19-Jan-2023 13:32:47.601,-0.3272185,2.18404889,9.77348423,0.0403952,0.04,-,-,-,-,113,46.66666794,-,-,1025.75,-,34.37394391,5.30999994,-,26.5,-,14.89999962
19-Jan-2023 13:32:48.602,-0.21834506,1.89750838,10.47338486,0.10423201,0.01,-,-,-,-,113,45.09803772,-,-,1053,-,39.59530247,5.42000008,-,26.5,-,14.89999962
19-Jan-2023 13:32:49.601,-0.54436713,2.12243366,9.4055872,0.00344837,-0.07,-,-,-,-,113,45.88235474,-,-,1055.25,-,37.85484962,5.36999989,-,27,-,15
19-Jan-2023 13:32:50.600,-0.40139601,1.9375881,10.21735287,0.07987589,0.02,-,-,-,-,113,47.05882263,-,-,1077.75,-,39.16018926,5.30999994,-,27,-,14.69999981
19-Jan-2023 13:32:51.600,-0.41694933,1.65882432,10.32562828,0.08590454,0.06,-,-,-,-,114.8,47.05882263,-,-,1077.75,-,35.24417033,5.30999994,-,19.5,-,14.69999981
19-Jan-2023 13:32:52.600,-0.64785671,1.62353015,9.82193851,0.03594941,-0.07,-,-,-,-,114.8,48.23529434,-,-,997,-,35.24417033,5.30999994,-,26.5,-,14.60000038
19-Jan-2023 13:32:53.601,-0.74895346,1.64446735,9.25065231,-0.02019626,-0.03,-,-,-,-,114.8,46.66666794,-,-,993,-,36.98462319,5.36999989,-,27,-,14.5
19-Jan-2023 13:32:54.600,-0.69511497,1.70249331,8.83071232,-0.06151462,-0.08,-,-,-,-,114.8,46.27450943,-,-,1033.75,-,36.54950998,5.36999989,-,27,-,14.5
19-Jan-2023 13:32:55.601,-0.3272185,2.09312153,10.70608711,0.13150615,-0.06,-,-,-,-,114.8,46.27450943,-,-,1052,-,41.77086854,5.42000008,-,27,-,14.69999981
19-Jan-2023 13:32:56.602,-0.69391859,1.90169585,9.07777119,-0.03291166,-0.05,-,-,-,-,114.8,46.66666794,-,-,991.5,-,43.07620819,5.26000023,-,25.5,-,14.69999981
19-Jan-2023 13:32:57.601,-1.26041937,1.60259295,8.81097126,-0.0591048,-0.07,-,-,-,-,114.8,48.62745285,-,-,991.5,-,41.33575533,5.26000023,-,24.5,-,14.69999981
19-Jan-2023 13:32:58.600,-0.93379903,2.05304193,10.59541893,0.12326235,0.1,-,-,-,-,114.8,48.23529434,-,-,939.75,-,39.59530247,5.48000002,-,25.5,-,14.69999981
19-Jan-2023 13:32:59.600,-1.32502556,1.98723924,9.70588684,0.03790432,0,-,-,-,-,114.8,45.49019623,-,-,967.25,-,39.59530247,5.48000002,-,26,-,14.69999981
19-Jan-2023 13:33:00.601,-1.16470647,1.81196499,9.72742271,0.03460211,0,-,-,-,-,114.8,46.27450943,-,-,1000.25,-,41.77086854,5.42000008,-,26,-,14.69999981
19-Jan-2023 13:33:01.601,-1.20538437,1.66241348,8.99581718,-0.04040837,0,-,-,-,-,114.8,49.01960754,-,-,956.5,-,40.4655289,5.36999989,-,19.5,-,14.69999981
19-Jan-2023 13:33:02.600,-0.98225367,1.70608258,10.45543861,0.10352188,0,-,-,-,-,114.8,45.88235474,-,-,1096.75,-,38.28996283,5.63999987,-,19.5,-,14.60000038
19-Jan-2023 13:33:03.601,-1.31724882,1.4057833,8.46281528,-0.09625787,0.02,-,-,-,-,114.8,46.27450943,-,-,1022.25,-,40.90064212,5.53000021,-,21,-,14.69999981
19-Jan-2023 13:33:04.600,-1.48235369,1.73120713,9.31346416,-0.00360173,0.07,-,-,-,-,114.8,46.27450943,-,-,995.5,-,43.5113214,5.42000008,-,26.5,-,14.69999981
19-Jan-2023 13:33:05.601,-1.08933246,2.15712953,10.0839529,0.07603079,-0.06,-,-,-,-,114.8,47.45098114,-,-,995.5,-,43.5113214,5.59000015,-,25,-,14.69999981
19-Jan-2023 13:33:06.601,-1.27477622,2.17387938,8.82951546,-0.04500514,-0.04,-,-,-,-,114.8,51.76470566,-,-,916,-,41.33575533,5.59000015,-,24.5,-,14.30000019
19-Jan-2023 13:33:07.601,-1.47936261,2.06739879,8.91266632,-0.03623635,-0.12,-,-,-,-,114.8,51.76470566,-,-,1011.25,-,43.5113214,5.75,-,21,-,14.69999981
19-Jan-2023 13:33:08.601,-0.98165548,1.63070858,11.15832996,0.17287403,0.09,-,-,-,-,114.8,46.27450943,-,-,1115.75,-,35.67928355,5.75,-,25.5,-,14.30000019
19-Jan-2023 13:33:09.601,-1.46321106,1.97587335,9.30927658,0.00049675,-0.01,-,-,-,-,114.8,49.01960754,-,-,1026.25,-,43.94643461,5.86000013,-,20,-,14.19999981
19-Jan-2023 13:33:10.601,-1.30468655,1.41296172,10.5918293,0.11635095,0.09,-,-,-,-,114.8,48.62745285,-,-,1046.75,-,34.37394391,5.98000002,-,19.5,-,14.60000038
19-Jan-2023 13:33:11.600,-1.16291177,2.11764812,8.19721222,-0.1098662,-0.12,-,-,-,-,114.8,52.15686417,-,-,976.25,-,34.37394391,6.75,-,16,-,14.39999962
19-Jan-2023 13:33:12.600,-1.500898,2.07816648,9.1609211,-0.01129252,-0.02,-,-,-,-,114.8,54.90196228,-,-,1026.25,-,36.11439676,6.25,-,23.5,-,14.5
19-Jan-2023 13:33:13.601,-1.48594284,2.0985055,9.5252285,0.02472788,-0.03,-,-,-,-,114.8,53.72549057,-,-,777.25,-,40.90064212,6.46999979,-,23.5,-,14.5
19-Jan-2023 13:33:14.601,-1.58045936,2.16729903,8.54776096,-0.06777346,0.07,-,-,-,-,114.8,55.68627548,-,-,903.5,-,37.85484962,6.03000021,-,23,-,14.10000038
19-Jan-2023 13:33:15.601,-1.34476638,2.30488634,9.22253704,-0.00232136,0.01,-,-,-,-,114.8,57.64706039,-,-,1028.5,-,38.72507605,6.42000008,-,23.5,-,14.19999981
19-Jan-2023 13:33:16.601,-1.1503495,1.70907354,10.81376362,0.14114636,-0.05,-,-,-,-,114.8,53.33333206,-,-,767,-,43.94643461,6.46999979,-,23.5,-,14.69999981
19-Jan-2023 13:33:17.601,-1.43030977,2.15593314,10.31844902,0.10339016,0.06,-,-,-,-,114.8,55.29411697,-,-,1011.75,-,43.94643461,6.36000013,-,18.5,-,14.10000038
19-Jan-2023 13:33:18.600,-1.30109727,1.65284228,11.40419292,0.20111686,0.12,-,-,-,-,114.8,55.29411697,-,-,924,-,36.98462319,6.53000021,-,20,-,14.5
19-Jan-2023 13:33:19.602,-1.23469651,2.0344975,7.91246605,-0.13873571,0,-,-,-,-,116.6,56.07843018,-,-,924,-,34.37394391,6.63999987,-,23.5,-,14.10000038
19-Jan-2023 13:33:20.601,-1.07198453,1.86400878,10.67797089,0.12932867,0.1,-,-,-,-,116.6,54.90196228,-,-,937,-,33.93883069,6.42000008,-,15,-,14.39999962
19-Jan-2023 13:33:21.600,-1.10428762,3.17647195,7.51107025,-0.1421054,0.11,-,-,-,-,116.6,52.94117737,-,-,963,-,44.81666104,6.13999987,-,20,-,14.30000019
19-Jan-2023 13:33:22.601,-0.70528448,3.18245411,10.164711,0.10713309,0.07,-,-,-,-,116.6,54.50980377,-,-,4186.75,-,44.81666104,6.13999987,-,19,-,14.30000019
19-Jan-2023 13:33:23.601,-0.75254273,2.71585369,10.16710377,0.09447998,0.07,-,-,-,-,116.6,56.07843018,-,-,1042.5,-,43.5113214,6.42000008,-,19,-,14.69999981
19-Jan-2023 13:33:24.601,-0.83509511,2.91625261,9.99422169,0.08367294,0.06,-,-,-,-,116.6,52.94117737,-,-,991.5,-,41.33575533,6.53000021,3333.55371094,18.5,-,14.19999981
19-Jan-2023 13:33:25.601,-0.79202431,2.61714983,9.15374279,-0.00715524,-0.02,-,-,-,-,116.6,52.94117737,-,-,1008.25,-,36.11439676,6.13999987,3333.55371094,18,-,14.30000019
19-Jan-2023 13:33:26.601,-0.76450682,2.51366019,10.45484066,0.11787039,-0.05,-,-,-,-,118.4,50.19607925,-,-,1008.25,-,35.67928355,6.13999987,1565.26599121,13,-,14.19999981
19-Jan-2023 13:33:27.601,-1.20837545,2.69192553,8.52682304,-0.06123102,0.05,-,-,-,-,118.4,49.41176605,-,-,1013,-,34.37394391,6.30999994,2175.48950195,12,-,14.39999962
19-Jan-2023 13:33:28.601,-0.82552379,1.04147601,10.0205431,0.04940623,0.05,-,-,-,-,118.4,49.41176605,-,-,1072.75,-,34.37394391,6.30999994,2617.58691406,12,-,14.60000038
19-Jan-2023 13:33:29.601,-1.26460671,2.55972195,8.42871761,-0.07385021,0.1,-,-,-,-,118.4,52.94117737,-,-,964.5,-,43.07620819,6.25,2019.0925293,24,-,14.39999962
19-Jan-2023 13:33:30.600,-1.24187493,2.63748884,9.85663509,0.0667786,-0.03,-,-,-,-,118.4,52.54901886,-,-,913.5,-,43.07620819,5.80999994,2019.0925293,23.5,-,14.60000038
19-Jan-2023 13:33:31.602,-1.06719887,3.04127765,9.44267654,0.03608412,-0.03,-,-,-,-,118.4,45.88235474,-,-,1239,-,42.20598176,8.18999958,2019.0925293,28,-,14.69999981
19-Jan-2023 13:33:32.600,-1.15274227,2.93240404,9.34875774,0.02465218,0.07,-,-,-,-,118.4,44.31372452,-,-,1255.5,-,39.16018926,7.07999992,2405.3059082,27.5,-,14.69999981
19-Jan-2023 13:33:33.601,0.27756742,0.57367921,10.3728857,0.07837254,-0.01,-,-,-,-,118.4,44.31372452,-,-,1394.25,-,39.16018926,6.75,2558.45361328,27.5,-,14.69999981
19-Jan-2023 13:33:34.601,-1.22033954,3.12263346,9.32183838,0.02882653,-0.01,-,-,-,-,118.4,47.05882263,-,-,1185.75,-,40.03041569,6.46999979,2292.36083984,27.5,-,14.60000038
19-Jan-2023 13:33:35.601,-1.57687008,4.38664198,8.47298527,0.0047906,0.05,-,-,-,-,120.2,47.05882263,-,-,1757.25,-,37.85484962,14.22999954,2443.28759766,26,-,14.60000038
19-Jan-2023 13:33:36.601,-0.91944212,2.07038975,9.9457674,0.05880612,0.04,-,-,-,-,120.2,47.84313583,-,-,1905,-,39.59530247,10.02000046,2744.37915039,31.5,-,14.60000038
19-Jan-2023 13:33:37.601,-0.37926239,0.77886379,10.21077251,0.06359273,0.04,-,-,-,-,120.2,42.35293961,-,-,1905,-,39.59530247,10.02000046,2744.37915039,28.5,-,14.60000038
19-Jan-2023 13:33:38.601,-2.1834507,2.94197536,9.21595669,0.02995676,0.01,-,-,-,-,120.2,44.70588303,-,-,1351.25,-,39.59530247,7.13999987,2329.31005859,28.5,-,14.69999981
19-Jan-2023 13:33:39.601,-2.08833599,3.18006134,9.4307127,0.05561393,0.03,-,-,-,-,120.2,45.09803772,-,-,1254.75,-,38.28996283,6.69000006,2180.55493164,28,-,14.5
19-Jan-2023 13:33:40.601,-2.20259333,2.46999121,9.02931595,-0.00070494,0,-,-,-,-,120.2,41.5686264,-,-,1386.75,-,36.98462319,7.36000013,2319.61669922,28.5,-,14.60000038
19-Jan-2023 13:33:41.601,-2.12303185,2.24267292,8.8534441,-0.02518111,-0.04,-,-,-,-,123.8,40.7843132,-,-,1417.5,-,36.98462319,6.57999992,2445.80151367,28.5,-,14.60000038
19-Jan-2023 13:33:42.601,-2.28155637,2.24446774,9.82911682,0.07272607,0.01,-,-,-,-,123.8,39.60784149,-,-,1502.5,-,37.85484962,6.36000013,2551.04858398,28.5,-,14.60000038
19-Jan-2023 13:33:43.602,-2.62731934,2.21695018,9.73519897,0.07142907,0.04,-,-,-,-,123.8,38.82352829,-,-,1503.75,-,38.28996283,6.30999994,2664.22485352,28.5,-,14.60000038
19-Jan-2023 13:33:44.600,-2.80079889,1.31425786,9.09631538,-0.00158578,-0.05,-,-,-,-,125.6,38.82352829,-,-,1550,-,38.72507605,6.30999994,2734.88769531,28.5,-,14.60000038
19-Jan-2023 13:33:45.601,-2.641078,1.44287205,9.81416225,0.06540471,0,-,-,-,-,125.6,39.2156868,-,-,1484.75,-,39.59530247,6.13999987,2795.26831055,29.5,-,14.60000038
19-Jan-2023 13:33:46.602,-1.5014962,2.27437782,10.25204849,0.10035568,0.02,-,-,-,-,125.6,41.17647171,-,-,1381.75,-,39.16018926,6.13999987,2575.7355957,29.5,-,14.60000038
19-Jan-2023 13:33:47.601,-1.28075826,2.23728919,9.65743256,0.03791839,0.01,-,-,-,-,125.6,47.05882263,-,-,1058.25,-,39.16018926,6.13999987,2373.13061523,29.5,-,14.60000038
19-Jan-2023 13:33:48.600,-1.18145621,2.44008088,9.91705322,0.06700629,0.18000001,-,-,-,-,125.6,47.05882263,-,-,1058.25,-,36.11439676,6.13999987,2373.13061523,28,-,14.60000038
19-Jan-2023 13:33:49.601,-0.92183495,2.10568404,9.74656487,0.03979009,-0.04,-,-,-,-,125.6,48.23529434,-,-,1012.25,-,36.98462319,5.80999994,2162.42456055,28,-,14.69999981
19-Jan-2023 13:33:50.603,-1.36869454,2.236691,9.50967503,0.02456409,0.02,-,-,-,-,125.6,48.23529434,-,-,1007.5,-,36.98462319,5.36999989,2060.046875,29,-,14.69999981
19-Jan-2023 13:33:51.601,-0.93020982,1.76470673,9.94995499,0.05345052,0.03,-,-,-,-,127.4,41.96078491,-,-,1259.25,-,39.59530247,6.09000015,1955.6418457,30.5,-,14.60000038
19-Jan-2023 13:33:52.600,-0.34576288,0.80997044,9.45823002,-0.0126878,-0.03,-,-,-,-,127.4,45.88235474,-,-,1108,-,37.85484962,6.13999987,1955.6418457,28.5,-,14.60000038
19-Jan-2023 13:33:53.601,-1.42432773,2.94137716,9.43190861,0.03653806,-0.03,-,-,-,-,127.4,57.25490189,-,-,858.25,-,37.85484962,5.48000002,1860.20410156,13,-,14.69999981
19-Jan-2023 13:33:54.601,-0.92901337,5.0793643,8.41077137,0.02504998,0,-,-,-,-,127.4,61.5686264,-,-,1658.75,-,35.67928355,5.48000002,1908.46655273,13,-,14.30000019
19-Jan-2023 13:33:55.600,1.17427766,5.55673218,9.61256695,0.15712625,0.13,-,-,-,-,127.4,61.5686264,-,-,2164.5,-,35.67928355,20.43000031,2019.22192383,30,-,14.19999981
19-Jan-2023 13:33:56.601,-0.92901337,4.76411009,9.44506931,0.10149556,0.08,-,-,-,-,127.4,61.5686264,-,-,2612.25,-,40.03041569,24.52000046,2150.53442383,31,-,14.39999962
19-Jan-2023 13:33:57.601,-2.24446774,4.65583467,8.94915676,0.0724656,0.05,-,-,-,-,127.4,69.80392456,-,-,3308.25,-,39.16018926,34.77000046,2150.53442383,29,-,14.30000019
19-Jan-2023 13:33:58.601,-2.18404889,4.50927448,8.68534756,0.04111093,0,-,-,-,-,127.4,72.15686035,-,-,3243.75,-,39.16018926,36.25999832,2271.74487305,27.5,-,14.39999962
19-Jan-2023 13:33:59.601,-1.9597218,3.91824698,8.7338028,0.0150246,0.05,-,-,-,-,131,80,-,-,3243.75,-,43.07620819,28.18000031,2418.17163086,28,-,14.69999981
19-Jan-2023 13:34:00.601,-1.92861509,4.32442856,9.27577686,0.0806132,0.06,-,-,-,-,131,71.76470947,-,-,4186.75,-,38.72507605,26.56999969,2492.46728516,29.5,-,14.60000038
19-Jan-2023 13:34:01.600,-2.03330112,3.57068968,9.38644505,0.06348902,-0.04,-,-,-,-,134.6,66.27451324,-,-,2652.75,-,38.72507605,26.56999969,2612.8371582,30.5,-,14.60000038
19-Jan-2023 13:34:02.601,-1.59361982,3.22133756,9.16810036,0.02280933,0.01,-,-,-,-,134.6,65.09803772,-,-,2781.75,-,39.59530247,26.79000092,2716.31933594,30,-,14.60000038
19-Jan-2023 13:34:03.600,-1.9794625,3.44267368,8.30010319,-0.04305971,0.06,-,-,-,-,134.6,56.47058868,-,-,2627.75,-,39.59530247,25.35000038,2487.48461914,30.5,-,14.60000038
19-Jan-2023 13:34:04.601,-1.7461623,3.6544385,9.71485996,0.09191805,0.04,-,-,-,-,140,75.29412079,-,-,2417,-,39.59530247,26.79000092,2539.57543945,27.5,-,14.60000038
19-Jan-2023 13:34:05.601,-1.91485631,2.82951283,10.85683441,0.17921656,0,-,-,-,-,140,75.68627167,-,-,2440.5,-,39.59530247,27.73999977,2618.09399414,27.5,-,14.60000038
19-Jan-2023 13:34:06.601,-1.12821591,1.19880414,9.83091164,0.03508455,0.1,-,-,-,-,145.4,75.68627167,-,-,1801,-,41.33575533,7.25,2388.85668945,36,-,14.39999962
19-Jan-2023 13:34:07.601,-1.29092777,1.56729889,10.11505985,0.07066637,0.05,-,-,-,-,145.4,35.68627548,-,-,1553.25,-,39.16018926,5.92000008,2268.45898438,39.5,-,14.60000038
19-Jan-2023 13:34:08.600,-1.26221395,1.24666059,9.81296539,0.03551811,0.07,-,-,-,-,147.2,37.25490189,-,-,1553.25,-,40.03041569,5.36999989,2268.45898438,38.5,-,14.60000038
19-Jan-2023 13:34:09.601,-0.67776704,1.24905348,10.36810017,0.08577234,0,-,-,-,-,147.2,39.60784149,-,-,1195.75,-,38.72507605,5.13999987,2160.00854492,35.5,-,14.60000038
19-Jan-2023 13:34:10.601,-1.29272246,1.95433784,9.95892811,0.0619027,-0.06,-,-,-,-,147.2,41.17647171,-,-,1195.75,-,41.33575533,5.13999987,2102.25854492,33.5,-,14.5
19-Jan-2023 13:34:11.601,-1.14197457,2.43589354,9.55154991,0.03053862,0.01,-,-,-,-,147.2,38.82352829,-,-,1241.25,-,39.16018926,5.09000015,2056.93847656,37,-,14.5
19-Jan-2023 13:34:12.600,-1.45124698,2.52442789,9.16451073,-0.0007776,-0.01,-,-,-,-,147.2,41.96078491,-,-,1170.5,-,39.16018926,4.86999989,2037.01733398,32,-,14.60000038
19-Jan-2023 13:34:13.602,-1.66301179,2.84327149,9.81834984,0.07467252,0.05,-,-,-,-,147.2,44.70588303,-,-,1000.25,-,38.28996283,4.80999994,2037.01733398,28.5,-,14.5
19-Jan-2023 13:34:14.601,-1.89391911,3.28773832,9.09691334,0.05145913,0.03,-,-,-,-,147.2,41.96078491,-,-,1104.75,-,35.67928355,4.69999981,2037.01733398,34,-,14.5
19-Jan-2023 13:34:15.601,-1.92981148,3.26560473,9.04606628,0.01891452,-0.01,-,-,-,-,145.4,41.96078491,-,-,1110.25,-,36.98462319,4.69999981,2037.01733398,28,-,14.60000038
19-Jan-2023 13:34:16.601,-1.81854522,3.19621277,7.72941542,-0.10846186,0.11,-,-,-,-,145.4,44.31372452,-,-,888.5,-,36.98462319,4.6500001,2037.01733398,28,-,14.5
19-Jan-2023 13:34:17.601,-1.86400878,3.28714013,8.86480999,0.0013274,-0.02,-,-,-,-,145.4,44.31372452,-,-,888.5,-,41.33575533,4.48000002,2037.01733398,17,-,14.39999962
